,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
117,12,pond_PCA,weights_sqr,2730,17595,995,2503,0.8531671074172018,0.7328859060402685,0.5216892795719472,0.609511051574012,0.9464766003227542
118,12,pond_PCA,weights_sqr4,2817,17297,1293,2416,0.844310120471813,0.6854014598540146,0.5383145423275368,0.6030183024724393,0.9304464766003228
119,12,pond_PCA,weights_sqr8,2864,16808,1782,2369,0.8257566217520883,0.6164442531209643,0.5472960061150391,0.5798157708270067,0.9041420118343195
120,13,manhattan,uniform,2667,17609,981,2566,0.8511102715862822,0.7310855263157895,0.50965029619721,0.6006080396351763,0.9472296933835396
121,13,manhattan,distance,2688,17610,980,2545,0.8520337488981237,0.732824427480916,0.5136632906554558,0.6039770812268285,0.9472834857450242
122,13,manhattan,weights_sqr,2733,17571,1019,2500,0.8522856063468077,0.728411513859275,0.5222625644945538,0.6083472454090151,0.9451855836471221
123,13,manhattan,weights_sqr4,2805,17260,1330,2428,0.8422532846408932,0.6783555018137848,0.5360214026371106,0.5988471391972673,0.92845615922539
124,13,manhattan,weights_sqr8,2854,16748,1842,2379,0.8228182848507745,0.6077512776831345,0.5453850563730174,0.5748816597844696,0.9009144701452394
125,13,pond_PCA,uniform,2623,17685,905,2610,0.8524535113125971,0.7434807256235828,0.5012421173323142,0.5987900924551992,0.9513179128563743
126,13,pond_PCA,distance,2665,17677,913,2568,0.8538807035218067,0.7448295136948015,0.5092681062488057,0.6049256611054363,0.9508875739644971
127,13,pond_PCA,weights_sqr,2716,17594,996,2517,0.8525374637954918,0.7316810344827587,0.5190139499331168,0.6072666294019006,0.9464228079612695
128,13,pond_PCA,weights_sqr4,2811,17317,1273,2422,0.8448977878520757,0.6882957884427032,0.5371679724823237,0.60341311580981,0.9315223238300161
129,13,pond_PCA,weights_sqr8,2863,16814,1776,2370,0.825966502959325,0.6171588704462169,0.547104911140837,0.5800243111831443,0.9044647660032276
130,14,manhattan,uniform,2479,17800,790,2754,0.8512362003106242,0.7583358825328846,0.47372444104720046,0.5831569042578216,0.9575040344271114
131,14,manhattan,distance,2693,17627,963,2540,0.8529572262099652,0.736597374179431,0.5146187655264667,0.6059174260321746,0.9481979558902636
132,14,manhattan,weights_sqr,2712,17588,1002,2521,0.8521177013810184,0.7302100161550888,0.518249570036308,0.6062367273946575,0.9461000537923615
