,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
110,4,cosine,uniform,3577,15975,2615,1656,0.8207194727784074,0.5776808785529716,0.6835467227211924,0.6261706783369803,0.8593329747175901
111,4,cosine,distance,4295,14208,4382,938,0.776686395500147,0.49498674657139563,0.8207529141983566,0.6175413371675054,0.7642818719741796
112,4,cosine,weights_sqr,4272,14302,4288,961,0.7796667086429081,0.49906542056074765,0.8163577297917065,0.6194446458348438,0.7693383539537386
113,4,cosine,weights_sqr4,4196,14240,4350,1037,0.773873987323175,0.4909899368125439,0.8018345117523409,0.6090427462079976,0.766003227541689
114,4,cosine,weights_sqr8,4113,14064,4526,1120,0.7630021407883139,0.4760967704595439,0.7859736288935602,0.5929930795847751,0.7565357719203873
115,4,euclidean,uniform,3542,16117,2473,1691,0.8252109306132729,0.5888611803823773,0.6768583986241162,0.629800853485064,0.8669714900484131
116,4,euclidean,distance,4306,14258,4332,927,0.7792469462284347,0.49849502199583234,0.8228549589145805,0.6208636724100641,0.7669714900484131
117,4,euclidean,weights_sqr,4304,14268,4322,929,0.7795827561600134,0.4989566427080918,0.8224727689661762,0.6211126343892056,0.7675094136632599
118,4,euclidean,weights_sqr4,4277,14341,4249,956,0.7815136632665911,0.5016420361247947,0.8173132046627174,0.6217021585871066,0.7714362560516407
119,4,euclidean,weights_sqr8,4193,14221,4369,1040,0.7729505100113336,0.48972202756365335,0.8012612268297343,0.6079014135556361,0.7649811726734803
120,5,manhattan,uniform,4197,14197,4393,1036,0.7721109851823867,0.48859138533178115,0.8020256067265431,0.6072487882514649,0.7636901559978483
121,5,manhattan,distance,4198,14201,4389,1035,0.7723208663896235,0.48887853732386166,0.8022167017007452,0.6075253256150507,0.763905325443787
122,5,manhattan,weights_sqr,4222,14328,4262,1011,0.778659278848172,0.49764262140499765,0.8068029810815975,0.6155864985055042,0.77073695535234
123,5,manhattan,weights_sqr4,4258,14497,4093,975,0.7872644083448768,0.5098790564004311,0.813682400152876,0.6269140164899882,0.779827864443249
124,5,manhattan,weights_sqr8,4171,14231,4359,1062,0.7724467951139655,0.48898007033997654,0.7970571373972865,0.6061178522124536,0.765519096288327
125,5,nan_euclidean,uniform,4266,13997,4593,967,0.7666120975527851,0.481544192346766,0.8152111599464934,0.6054499006528526,0.7529316837009145
126,5,nan_euclidean,distance,4268,14008,4582,965,0.7671577886916006,0.4822598870056497,0.8155933498948977,0.6061208549314776,0.7535233996772458
127,5,nan_euclidean,weights_sqr,4311,14172,4418,922,0.7758468706712001,0.4938710046969871,0.8238104337855915,0.6175333046841427,0.7623453469607315
128,5,nan_euclidean,weights_sqr4,4299,14392,4198,934,0.784577928892247,0.50594327409674,0.8215172940951653,0.6262199563000728,0.7741796664873588
129,5,nan_euclidean,weights_sqr8,4212,14254,4336,1021,0.7751332745665953,0.4927468413664015,0.8048920313395758,0.6112763950366447,0.7667563206024745
130,5,minkowski,uniform,4266,13997,4593,967,0.7666120975527851,0.481544192346766,0.8152111599464934,0.6054499006528526,0.7529316837009145
131,5,minkowski,distance,4268,14008,4582,965,0.7671577886916006,0.4822598870056497,0.8155933498948977,0.6061208549314776,0.7535233996772458
132,5,minkowski,weights_sqr,4311,14172,4418,922,0.7758468706712001,0.4938710046969871,0.8238104337855915,0.6175333046841427,0.7623453469607315
133,5,minkowski,weights_sqr4,4299,14392,4198,934,0.784577928892247,0.50594327409674,0.8215172940951653,0.6262199563000728,0.7741796664873588
134,5,minkowski,weights_sqr8,4212,14254,4336,1021,0.7751332745665953,0.4927468413664015,0.8048920313395758,0.6112763950366447,0.7667563206024745
135,5,chebyshev,uniform,4213,13486,5104,1020,0.742937497376485,0.45218417945690675,0.805083126313778,0.579106529209622,0.7254437869822485
136,5,chebyshev,distance,4225,13519,5071,1008,0.7448264282416153,0.45449655765920827,0.8073762660042041,0.5815954298299951,0.7272189349112426
137,5,chebyshev,weights_sqr,4226,13637,4953,1007,0.7498216009738488,0.46039873624577843,0.8075673609784063,0.5864557313349987,0.7335664335664336
138,5,chebyshev,weights_sqr4,4217,13730,4860,1016,0.7533476052554254,0.46458080863721496,0.8058475062105867,0.5893780573025856,0.7385691231845078
139,5,chebyshev,weights_sqr8,4143,13550,5040,1090,0.7426856399278009,0.4511597517151258,0.7917064781196255,0.5747780244173142,0.7288864981172674
140,5,cosine,uniform,4278,13869,4721,955,0.7617428535448936,0.47538615401711304,0.8175042996369195,0.6011804384485666,0.7460462614308768
141,5,cosine,distance,4319,14078,4512,914,0.7722369139067288,0.48907258521118785,0.8253391935792088,0.6141922639362912,0.7572888649811726
142,5,cosine,weights_sqr,4290,14333,4257,943,0.7817235444738279,0.5019305019305019,0.8197974393273457,0.6226415094339622,0.7710059171597633
143,5,cosine,weights_sqr4,4215,14269,4321,1018,0.7758888469126475,0.49379100281162136,0.8054653162621823,0.6122448979591837,0.7675632060247445
144,5,cosine,weights_sqr8,4112,14079,4511,1121,0.7635898081685766,0.47686420039429434,0.7857825339193579,0.5935334872979214,0.7573426573426574
145,5,euclidean,uniform,4266,13997,4593,967,0.7666120975527851,0.481544192346766,0.8152111599464934,0.6054499006528526,0.7529316837009145
146,5,euclidean,distance,4268,14008,4582,965,0.7671577886916006,0.4822598870056497,0.8155933498948977,0.6061208549314776,0.7535233996772458
147,5,euclidean,weights_sqr,4311,14172,4418,922,0.7758468706712001,0.4938710046969871,0.8238104337855915,0.6175333046841427,0.7623453469607315
148,5,euclidean,weights_sqr4,4299,14392,4198,934,0.784577928892247,0.50594327409674,0.8215172940951653,0.6262199563000728,0.7741796664873588
149,5,euclidean,weights_sqr8,4212,14254,4336,1021,0.7751332745665953,0.4927468413664015,0.8048920313395758,0.6112763950366447,0.7667563206024745
150,6,manhattan,uniform,3709,15802,2788,1524,0.8189984468790664,0.5708788671694628,0.70877125931588,0.6323955669224212,0.8500268961807423
151,6,manhattan,distance,4250,14469,4121,983,0.7857532636527725,0.5077051726197587,0.8121536403592585,0.6248162305204351,0.7783216783216783
152,6,manhattan,weights_sqr,4262,14458,4132,971,0.7857952398942198,0.5077436263998094,0.8144467800496847,0.6255228590298673,0.777729962345347
153,6,manhattan,weights_sqr4,4253,14472,4118,980,0.7860051211014566,0.508063552741608,0.8127269252818651,0.6252572772713908,0.7784830554061323
154,6,manhattan,weights_sqr8,4191,14272,4318,1042,0.7750073458422533,0.4925373134328358,0.80087903688133,0.6099548828409257,0.7677245831091984
155,6,nan_euclidean,uniform,3799,15646,2944,1434,0.8162280149435419,0.563399080527955,0.7259698069940761,0.634435537742151,0.841635287789134
156,6,nan_euclidean,distance,4316,14306,4284,917,0.7816815682323804,0.501860465116279,0.8247659086566024,0.6240150365069037,0.7695535233996772
157,6,nan_euclidean,weights_sqr,4316,14331,4259,917,0.782730974268564,0.5033236151603498,0.8247659086566024,0.6251448435689455,0.770898332436794
158,6,nan_euclidean,weights_sqr4,4307,14379,4211,926,0.7843680476850103,0.5056351256163418,0.8230460538887827,0.6264271689331685,0.7734803657880581
159,6,nan_euclidean,weights_sqr8,4232,14280,4310,1001,0.777064181673173,0.4954343245141653,0.8087139308236193,0.6144464609800363,0.7681549220010758
160,6,minkowski,uniform,3799,15646,2944,1434,0.8162280149435419,0.563399080527955,0.7259698069940761,0.634435537742151,0.841635287789134
161,6,minkowski,distance,4316,14306,4284,917,0.7816815682323804,0.501860465116279,0.8247659086566024,0.6240150365069037,0.7695535233996772
162,6,minkowski,weights_sqr,4316,14331,4259,917,0.782730974268564,0.5033236151603498,0.8247659086566024,0.6251448435689455,0.770898332436794
163,6,minkowski,weights_sqr4,4307,14379,4211,926,0.7843680476850103,0.5056351256163418,0.8230460538887827,0.6264271689331685,0.7734803657880581
164,6,minkowski,weights_sqr8,4232,14280,4310,1001,0.777064181673173,0.4954343245141653,0.8087139308236193,0.6144464609800363,0.7681549220010758
165,6,chebyshev,uniform,3746,15190,3400,1487,0.7948621080468455,0.5242093478869297,0.7158417733613606,0.6052185152274012,0.8171059709521248
166,6,chebyshev,distance,4270,13755,4835,963,0.7566217520883181,0.46897309170785284,0.8159755398433021,0.5956200306876831,0.7399139322216245
167,6,chebyshev,weights_sqr,4271,13789,4801,962,0.758090920538975,0.47078924162257496,0.8161666348175043,0.5971338692764768,0.7417428725121032
168,6,chebyshev,weights_sqr4,4233,13755,4835,1000,0.7550686311547664,0.4668063520070578,0.8089050257978215,0.5919865743654291,0.7399139322216245
169,6,chebyshev,weights_sqr8,4158,13565,5025,1075,0.7439449271712211,0.4527932048350212,0.7945729027326581,0.5768590455049943,0.7296933835395374
