,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
167,6,chebyshev,weights_sqr,2641,17368,1222,2592,0.8399026151198422,0.6836655449132798,0.5046818268679534,0.5806948109058927,0.9342657342657342
168,6,chebyshev,weights_sqr4,2654,17284,1306,2579,0.836922301977081,0.6702020202020202,0.5071660615325817,0.5773958446644186,0.9297471759010221
169,6,chebyshev,weights_sqr8,2669,17001,1589,2564,0.8256726692691936,0.626820103334899,0.5100324861456144,0.5624275629543778,0.9145239376008607
170,6,cosine,uniform,2316,17756,834,2917,0.8425471183310247,0.7352380952380952,0.4425759602522454,0.552546820947155,0.9551371705217859
171,6,cosine,distance,2751,17292,1298,2482,0.8413298073290517,0.6794270190170413,0.525702274030193,0.592760180995475,0.9301775147928995
172,6,cosine,weights_sqr,2769,17216,1374,2464,0.838895185325106,0.6683562635771181,0.5291419835658322,0.5906569965870307,0.9260892953200646
173,6,cosine,weights_sqr4,2810,17003,1587,2423,0.8316752717961634,0.6390720946099613,0.5369768775081215,0.5835929387331257,0.91463152232383
174,6,cosine,weights_sqr8,2840,16684,1906,2393,0.8195441380178818,0.5983986514959966,0.5427097267341869,0.5691953101513177,0.8974717590102206
175,6,euclidean,uniform,2298,17907,683,2935,0.848129958443521,0.7708822542770882,0.43913625071660617,0.5595325054784513,0.963259817105971
176,6,euclidean,distance,2708,17474,1116,2525,0.8471645048902321,0.7081589958158996,0.5174851901394993,0.5979905045820911,0.9399677245831092
177,6,euclidean,weights_sqr,2711,17469,1121,2522,0.8470805524073375,0.7074634655532359,0.5180584750621059,0.5981246552675125,0.9396987627756859
178,6,euclidean,weights_sqr4,2745,17409,1181,2488,0.8459891701297065,0.6991849210392257,0.52455570418498,0.5994104159842778,0.9364712210866057
179,6,euclidean,weights_sqr8,2779,17146,1444,2454,0.8363766108382655,0.6580629883968743,0.531052933307854,0.5877749576988155,0.9223238300161377
180,7,manhattan,uniform,2726,17664,926,2507,0.855895563111279,0.7464403066812705,0.5209248996751386,0.6136184580754079,0.9501882732651964
181,7,manhattan,distance,2739,17672,918,2494,0.8567770641816732,0.748974569319114,0.5234091343397669,0.6161979752530934,0.9506186121570737
182,7,manhattan,weights_sqr,2772,17658,932,2461,0.8575746127691727,0.7483801295896328,0.5297152684884388,0.6203423967774421,0.9498655190962884
183,7,manhattan,weights_sqr4,2827,17543,1047,2406,0.8550560382823322,0.7297367062467733,0.5402254920695586,0.6208411112331175,0.9436793975255514
184,7,manhattan,weights_sqr8,2896,17278,1312,2337,0.8468286949586534,0.688212927756654,0.5534110452895089,0.6134943332274123,0.929424421732114
185,7,nan_euclidean,uniform,2644,17574,1016,2589,0.8486756495823364,0.7224043715846995,0.5052551117905599,0.5946249859440009,0.9453469607315761
186,7,nan_euclidean,distance,2649,17577,1013,2584,0.8490114595139151,0.7233752048061168,0.5062105866615708,0.5956155143338955,0.9455083378160302
187,7,nan_euclidean,weights_sqr,2684,17566,1024,2549,0.8500188893086513,0.7238403451995685,0.512898910758647,0.6003802706632367,0.9449166218396987
188,7,nan_euclidean,weights_sqr4,2736,17455,1135,2497,0.8475422910632582,0.7067941100490829,0.5228358494171603,0.6010544815465729,0.9389456697149005
189,7,nan_euclidean,weights_sqr8,2779,17181,1409,2454,0.8378457792889225,0.6635625596943648,0.531052933307854,0.5899586031206878,0.9242065626681011
190,7,minkowski,uniform,2644,17574,1016,2589,0.8486756495823364,0.7224043715846995,0.5052551117905599,0.5946249859440009,0.9453469607315761
